@relation spambase-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-weka.filters.unsupervised.attribute.Standardize

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute Class {1,0}

@data
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,3.125591,-0.410578,-0.322418,-0.631419,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,-0.409208,-0.195845,2.476713,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,0.024699,-0.125932,0.579707,-0.369378,-0.142025,-0.094873,-0.210823,-0.358613,1
1.738408,-0.15817,0.192274,-0.06702,1.597257,-0.343715,-0.310311,-0.298716,0.567307,2.065046,3.437535,2.176982,1.809558,-0.197586,-0.180281,0.422399,0.162646,-0.323035,1.445785,-0.195845,0.838841,-0.113228,2.196882,1.510243,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.181511,-0.181332,-0.060901,-0.119983,-0.159938,-0.387246,-0.125932,-0.2586,0.770875,-0.142025,-0.057658,0.00782,0.284429,1
0.450061,0.127498,0.64282,-0.06702,0.198933,0.053619,-0.01395,0.308421,3.533433,1.333612,-0.322418,-0.1208,-0.346527,0.725228,0.693358,-0.295806,-0.09452,-0.323035,1.061085,1.066805,0.787923,-0.113228,-0.322395,1.241473,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,6.704769,-0.119983,-0.159938,-0.243065,-0.125932,-0.205635,-0.084315,-0.061827,-0.037328,0.14888,0.588864,1
1.042004,-0.15817,-0.544982,-0.06702,0.684066,-0.343715,0.767367,7.092514,-0.322531,1.83999,5.94417,2.476693,-0.346527,-0.197586,-0.180281,0.182997,-0.312122,-0.323035,1.208641,-0.195845,-0.009797,-0.113228,-0.322395,1.940274,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,0.052747,-0.552023,-0.125932,-0.253121,-0.104677,0.089658,-0.11915,-0.337777,-0.259205,1
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,-0.322531,-0.410578,-0.322418,-0.631419,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,-0.899305,-0.195845,-0.688708,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,0.918997,-0.181332,-0.060901,-0.119983,-0.159938,0.333657,-0.125932,-0.44489,0.725062,-0.142025,-0.05064,-0.246088,-0.361719,1
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,3.272969,-0.298716,-0.322531,-0.410578,-0.322418,-0.631419,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,-0.198413,-0.195845,3.834534,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,-0.075962,6.843745,-0.142025,0.578459,1.199776,-0.097668,1
3.792797,0.337548,-0.544982,-0.06702,0.384425,-0.343715,-0.310311,1.258722,-0.322531,-0.410578,-0.322418,-0.631419,1.773624,-0.197586,-0.180281,-0.295806,-0.312122,0.751296,0.982037,-0.195845,4.861386,-0.113228,-0.322395,0.847277,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,-0.256774,-0.369378,-0.142025,-0.11308,-0.295459,-0.209502,1
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,-0.322531,-0.410578,-0.322418,-0.631419,8.924639,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,0.46032,-0.195845,0.77095,-0.113228,2.686741,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,0.420856,-0.552023,-0.125932,6.58849,-0.369378,-0.142025,0.182362,0.120668,-0.150478,1
-0.350802,0.295538,0.560902,-0.06702,1.097856,1.60683,5.563035,-0.298716,-0.322531,0.602178,-0.322418,-0.031997,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,0.660251,0.823941,-0.195845,0.236308,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,0.191242,-0.181332,-0.060901,-0.119983,-0.159938,0.094729,-0.125932,0.415333,-0.369378,0.2055,0.227669,0.663749,0.125998,1
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,-0.322531,-0.410578,-0.322418,-0.631419,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,-0.899305,-0.195845,-0.688708,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,0.989997,-0.181332,-0.060901,-0.119983,-0.159938,0.255388,-0.125932,0.27105,0.628344,-0.142025,-0.012452,-0.217876,-0.332207,1
-0.350802,-0.15817,0.499464,-0.06702,1.012244,1.498467,-0.310311,-0.298716,-0.322531,-0.410578,2.340882,0.511922,-0.346527,1.848653,-0.180281,-0.295806,0.696759,0.605624,0.46559,-0.195845,3.707238,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.247185,-0.125932,0.236348,0.389094,-0.142025,0.031681,0.127721,-0.12252,1
1.877688,-0.15817,0.765696,-0.06702,1.383228,-0.343715,1.413974,-0.298716,-0.322531,-0.410578,-0.322418,0.079007,-0.346527,-0.197586,-0.180281,0.470279,0.953925,-0.323035,-0.219492,-0.195845,2.043907,-0.113228,1.916962,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.123601,-0.125932,0.508479,1.223923,-0.142025,-0.086256,-0.217876,-0.284057,1
-0.350802,-0.07415,0.724737,-0.06702,-0.015096,-0.343715,-0.040892,-0.298716,0.419,0.752216,0.199798,0.056806,1.126798,-0.197586,-0.180281,-0.176105,-0.114302,0.041145,0.908259,0.078644,0.720032,-0.113228,0.027505,1.653586,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.199261,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,0.671026,0.974492,0.076292,-0.054212,0.113615,0.630801,1
0.24114,-0.15817,-0.196833,0.011104,1.597257,0.884406,-0.175601,-0.16673,-0.137148,-0.316804,-0.06131,-0.065298,0.659646,0.003026,-0.180281,-0.295806,1.052835,-0.23199,1.282419,0.43548,0.236308,0.070723,2.266862,-0.120293,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.119037,-0.346051,-0.125932,-0.426627,0.450179,-0.008362,-0.097745,-0.013339,0.349665,1
0.13668,-0.040542,0.048919,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,4.015429,0.13331,0.408684,0.012404,-0.346527,-0.197586,-0.180281,-0.128225,-0.312122,-0.068109,0.339113,0.18844,0.058094,-0.113228,-0.322395,0.578508,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,0.854218,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,0.288343,-0.125932,-0.072309,0.277105,0.312431,-0.074992,0.141827,0.161723,1
-0.350802,-0.15817,-0.053478,-0.06702,0.241739,-0.343715,-0.310311,0.334818,-0.322531,0.039536,0.9309,-0.087499,-0.346527,-0.197586,-0.180281,0.889232,0.162646,-0.323035,0.402352,-0.195845,-0.060715,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,0.428118,-0.369378,-0.142025,-0.07734,-0.06271,-0.187756,1
0.24114,-0.015336,-0.544982,-0.06702,0.284545,-0.343715,-0.310311,1.073941,-0.322531,-0.091747,0.565349,-0.254005,-0.346527,-0.197586,-0.180281,0.745591,-0.312122,-0.323035,-0.166794,0.270787,0.049607,-0.113228,-0.322395,0.094722,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,0.984529,-0.125932,0.179731,3.275362,-0.142025,-0.074717,-0.126187,0.062315,1
0.798263,-0.15817,0.827134,-0.06702,-0.143514,-0.343715,-0.310311,-0.298716,1.308838,-0.204276,-0.322418,-0.265105,-0.346527,-0.197586,-0.180281,0.374519,-0.312122,-0.323035,0.044001,-0.195845,0.261767,-0.113228,-0.322395,0.184312,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,0.28239,-0.190431,-0.170522,-0.107032,-0.17163,0.32881,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,0.094729,-0.125932,0.27105,0.526535,0.2055,-0.083883,0.155933,0.147744,1
-0.350802,-0.15817,-0.544982,-0.06702,0.113321,1.101133,0.767367,0.757174,-0.322531,-0.410578,1.766445,-0.631419,-0.346527,-0.197586,-0.180281,0.182997,-0.312122,-0.323035,1.208641,-0.195845,1.008569,-0.113228,-0.322395,0.506836,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,-0.223899,-0.369378,-0.142025,-0.099543,-0.288406,-0.312015,1
0.589342,-0.15817,0.00796,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,-0.322531,0.0958,1.087564,-0.020897,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,0.260065,-0.195845,-0.459575,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,1.944189,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,-0.196503,0.557078,-0.142025,0.056008,-0.161452,0.216086,1
-0.037421,-0.15817,0.00796,-0.06702,0.056247,-0.018624,-0.310311,0.176435,0.011158,-0.410578,-0.322418,0.16781,-0.346527,1.246818,-0.180281,-0.295806,-0.312122,-0.323035,0.154668,-0.195845,2.162716,-0.113228,0.937244,-0.048622,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.048385,-0.181332,-0.060901,-0.119983,-0.098586,-0.35841,0.119922,-0.012039,-0.211575,-0.003906,-0.055111,0.113615,0.363644,1
1.146465,-0.15817,-0.544982,-0.06702,0.783946,2.79883,-0.310311,-0.298716,-0.322531,0.395876,-0.322418,1.788468,-0.346527,-0.197586,-0.180281,-0.295806,3.129944,-0.323035,-0.440827,-0.195845,0.049607,-0.113228,-0.322395,0.56059,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,0.660363,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,1.275557,-0.369378,-0.142025,-0.021243,0.381629,-0.181543,1
-0.350802,-0.15817,-0.053478,-0.06702,0.241739,-0.343715,-0.310311,0.334818,-0.322531,0.039536,0.9309,-0.087499,-0.346527,-0.197586,-0.180281,0.889232,0.162646,-0.323035,0.402352,-0.195845,-0.060715,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,0.428118,-0.369378,-0.142025,-0.07734,-0.06271,-0.187756,1
-0.350802,-0.15817,-0.544982,-0.06702,-0.457424,-0.343715,-0.310311,-0.298716,-0.322531,-0.410578,-0.322418,-0.631419,-0.346527,-0.197586,-0.180281,-0.295806,-0.312122,-0.323035,2.025471,-0.195845,0.253281,-0.113228,-0.322395,-0.209883,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,2.168656,-0.369378,-0.142025,-0.047293,-0.168505,-0.282504,1
-0.350802,-0.15817,-0.544982,-0.06702,0.084784,1.028891,0.713483,0.70438,-0.322531,-0.410578,1.662001,-0.631419,-0.346527,-0.197586,-0.180281,0.159057,-0.312122,-0.323035,0.945148,-0.195845,0.95765,-0.113228,-0.322395,0.471,-0.334487,-0.296899,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,-0.552023,-0.125932,-0.222072,-0.369378,-0.142025,-0.097021,-0.288406,-0.298036,1
-0.350802,0.312342,-0.544982,-0.06702,0.341619,-0.343715,-0.310311,-0.298716,3.422204,0.639687,0.252019,1.355552,0.444038,0.24376,-0.180281,-0.164135,0.123082,1.297566,0.044001,-0.195845,1.687479,-0.113228,-0.322395,-0.209883,-0.271465,-0.174364,-0.23098,-0.211656,-0.156807,-0.209813,-0.16045,-0.140149,-0.21724,-0.141726,-0.170979,-0.224973,-0.311833,-0.067061,-0.190431,-0.170522,-0.107032,-0.17163,-0.192536,-0.120961,-0.288011,-0.181332,-0.060901,-0.119983,-0.159938,0.214193,-0.125932,-0.342613,-0.084315,-0.142025,-0.095198,0.000767,0.36675,1
