@relation spambase-weka.filters.supervised.instance.Resample-B0.0-S1-Z70.0-weka.filters.unsupervised.attribute.Standardize

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute Class {1,0}

@data
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,3.287093,-0.3077,-0.300059,-0.630525,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,-0.410554,-0.187701,2.420477,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.002293,-0.162655,0.507662,-0.37494,-0.164142,-0.096395,-0.206911,-0.384477,1
1.683391,-0.160423,0.146428,-0.052135,1.642136,-0.340604,-0.312764,-0.276503,0.606888,1.410125,3.298036,2.141225,1.690562,-0.191293,-0.180607,0.427666,0.171537,-0.331375,1.557666,-0.187701,0.815959,-0.11076,1.855868,1.728252,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.189294,-0.196693,-0.069425,-0.107794,-0.176102,-0.424162,-0.162655,-0.232838,0.846468,-0.164142,-0.04937,0.038574,0.380843,1
0.434066,0.127017,0.580771,-0.052135,0.195524,0.053277,-0.012935,0.309952,3.714372,0.902586,-0.300059,-0.12657,-0.336765,0.591208,0.652877,-0.310625,-0.095556,-0.331375,1.149484,1.003229,0.766077,-0.11076,-0.300273,1.427272,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,9.808751,-0.107794,-0.176102,-0.276508,-0.162655,-0.186053,-0.069588,-0.075836,-0.02368,0.196951,0.743168,1
1.00808,-0.160423,-0.564314,-0.052135,0.697409,-0.340604,0.777526,6.86295,-0.325357,1.253959,5.696766,2.437025,-0.336765,-0.191293,-0.180607,0.181569,-0.321559,-0.331375,1.306047,-0.187701,-0.015398,-0.11076,-0.300273,2.209819,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,0.133647,-0.592909,-0.162655,-0.227998,-0.091399,0.090965,-0.127071,-0.349451,-0.266166,1
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,-0.325357,-0.3077,-0.300059,-0.630525,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,-0.930567,-0.187701,-0.680484,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,1.092243,-0.196693,-0.069425,-0.107794,-0.176102,0.314109,-0.162655,-0.397394,0.797394,-0.164142,-0.040501,-0.246506,-0.388174,1
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,3.312452,-0.276503,-0.325357,-0.3077,-0.300059,-0.630525,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,-0.186893,-0.187701,3.750648,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,-0.071509,7.351559,-0.164142,0.754441,1.376863,-0.073912,1
3.675559,0.338369,-0.564314,-0.052135,0.387421,-0.340604,-0.312764,1.227881,-0.325357,-0.3077,-0.300059,-0.630525,1.656773,-0.191293,-0.180607,-0.310625,-0.321559,0.745491,1.065611,-0.187701,4.75659,-0.11076,-0.300273,0.985836,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,-0.231225,-0.37494,-0.164142,-0.119402,-0.301938,-0.207011,1
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,-0.325357,-0.3077,-0.300059,-0.630525,8.380743,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,0.512049,-0.187701,0.74945,-0.11076,2.275118,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,0.669751,-0.592909,-0.162655,5.815385,-0.37494,-0.164142,0.253925,0.165276,-0.136765,1
-0.342542,0.296099,0.501799,-0.052135,1.125488,1.592995,5.62932,-0.276503,-0.325357,0.395046,-0.300059,-0.038926,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,0.654231,0.897865,-0.187701,0.225695,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,0.244775,-0.196693,-0.069425,-0.107794,-0.176102,0.069425,-0.162655,0.362466,-0.37494,0.218518,0.311176,0.775029,0.192286,1
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,-0.325357,-0.3077,-0.300059,-0.630525,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,-0.930567,-0.187701,-0.680484,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,1.174923,-0.196693,-0.069425,-0.107794,-0.176102,0.233954,-0.162655,0.235016,0.693792,-0.164142,0.007755,-0.21483,-0.35305,1
-0.342542,-0.160423,0.442571,-0.052135,1.03692,1.485573,-0.312764,-0.276503,-0.325357,-0.3077,2.248592,0.497895,-0.336765,1.543819,-0.180607,-0.310625,0.72627,0.599475,0.517641,-0.187701,3.625945,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.280726,-0.162655,0.204363,0.437514,-0.164142,0.063522,0.173195,-0.10349,1
1.818454,-0.160423,0.699228,-0.052135,1.420715,-0.340604,1.431701,-0.276503,-0.325357,-0.3077,-0.300059,0.070629,-0.336765,-0.191293,-0.180607,0.476885,0.993364,-0.331375,-0.209259,-0.187701,1.996485,-0.11076,1.616297,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.154166,-0.162655,0.444743,1.33176,-0.164142,-0.085506,-0.21483,-0.295744,1
-0.342542,-0.075882,0.659742,-0.052135,-0.025897,-0.340604,-0.040192,-0.276503,0.451514,0.499157,0.199677,0.048718,1.048575,-0.191293,-0.180607,-0.187576,-0.116102,0.033664,0.987329,0.071197,0.699569,-0.11076,-0.000809,1.888774,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.209964,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,0.588326,1.064577,0.076247,-0.045014,0.157357,0.79308,1
0.231472,-0.160423,-0.228686,0.052338,1.642136,0.876847,-0.176478,-0.149013,-0.131139,-0.242631,-0.050191,-0.071793,0.609321,-0.021184,-0.180607,-0.310625,1.096092,-0.240116,1.384328,0.407764,0.225695,0.075107,1.915761,-0.097691,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.116535,-0.381975,-0.162655,-0.381261,0.502947,-0.016965,-0.100024,0.014817,0.458484,1
0.130176,-0.042066,0.008228,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,4.219338,0.069701,0.399571,0.004896,-0.336765,-0.191293,-0.180607,-0.138357,-0.321559,-0.075848,0.383444,0.174756,0.05111,-0.11076,-0.300273,0.684856,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,0.957784,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,0.267703,-0.162655,-0.068283,0.317555,0.33626,-0.071273,0.189032,0.234803,1
-0.342542,-0.160423,-0.090486,-0.052135,0.239808,-0.340604,-0.312764,0.33545,-0.325357,0.004632,0.899306,-0.093704,-0.336765,-0.191293,-0.180607,0.907554,0.171537,-0.331375,0.450542,-0.187701,-0.06528,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,0.373759,-0.37494,-0.164142,-0.074239,-0.040615,-0.181131,1
0.231472,-0.016703,-0.564314,-0.052135,0.284092,-0.340604,-0.312764,1.049395,-0.325357,-0.086465,0.549492,-0.258037,-0.336765,-0.191293,-0.180607,0.759896,-0.321559,-0.331375,-0.153343,0.252425,0.042797,-0.11076,-0.300273,0.143093,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,0.980662,-0.162655,0.154351,3.529205,-0.164142,-0.070925,-0.111885,0.116493,1
0.771721,-0.160423,0.758457,-0.052135,-0.158749,-0.340604,-0.312764,-0.276503,1.383759,-0.164548,-0.300059,-0.268992,-0.336765,-0.191293,-0.180607,0.378446,-0.321559,-0.331375,0.070318,-0.187701,0.250636,-0.11076,-0.300273,0.24342,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,0.330212,-0.176515,-0.190367,-0.118385,-0.187466,0.224983,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,0.069425,-0.162655,0.235016,0.584738,0.218518,-0.082508,0.20487,0.218166,1
-0.342542,-0.160423,-0.564314,-0.052135,0.106956,1.091692,0.777526,0.743419,-0.325357,-0.3077,1.698883,-0.630525,-0.336765,-0.191293,-0.180607,0.181569,-0.321559,-0.331375,1.306047,-0.187701,0.98223,-0.11076,-0.300273,0.604595,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,-0.202186,-0.37494,-0.164142,-0.102296,-0.294019,-0.329019,1
0.569128,-0.160423,-0.031257,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,-0.325357,0.043673,1.049227,-0.027971,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,0.299571,-0.187701,-0.456017,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,2.110527,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,-0.177986,0.617454,-0.164142,0.094261,-0.151479,0.299504,1
-0.038652,-0.160423,-0.031257,-0.052135,0.04791,-0.018337,-0.312764,0.182461,0.024235,-0.3077,-0.300059,0.158273,-0.336765,1.033492,-0.180607,-0.310625,-0.321559,-0.331375,0.18774,-0.187701,2.112875,-0.11076,0.777798,-0.017429,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.034269,-0.196693,-0.069425,-0.107794,-0.086752,-0.394631,0.154483,-0.015044,-0.205906,-0.012059,-0.046151,0.157357,0.475121,1
1.109377,-0.160423,-0.564314,-0.052135,0.800739,2.774639,-0.312764,-0.276503,-0.325357,0.251894,-0.300059,1.757782,-0.336765,-0.191293,-0.180607,-0.310625,3.253387,-0.331375,-0.444103,-0.187701,0.042797,-0.11076,-0.300273,0.664791,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,0.67158,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,1.122325,-0.37494,-0.164142,-0.003355,0.458274,-0.173737,1
-0.342542,-0.160423,-0.090486,-0.052135,0.239808,-0.340604,-0.312764,0.33545,-0.325357,0.004632,0.899306,-0.093704,-0.336765,-0.191293,-0.180607,0.907554,0.171537,-0.331375,0.450542,-0.187701,-0.06528,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,0.373759,-0.37494,-0.164142,-0.074239,-0.040615,-0.181131,1
-0.342542,-0.160423,-0.564314,-0.052135,-0.483498,-0.340604,-0.312764,-0.276503,-0.325357,-0.3077,-0.300059,-0.630525,-0.336765,-0.191293,-0.180607,-0.310625,-0.321559,-0.331375,2.172734,-0.187701,0.242322,-0.11076,-0.300273,-0.198017,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,1.911224,-0.37494,-0.164142,-0.036272,-0.159398,-0.293895,1
-0.342542,-0.160423,-0.564314,-0.052135,0.077433,1.020077,0.723012,0.692422,-0.325357,-0.3077,1.598936,-0.630525,-0.336765,-0.191293,-0.180607,0.156959,-0.321559,-0.331375,1.02647,-0.187701,0.932349,-0.11076,-0.300273,0.564464,-0.346832,-0.312857,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,-0.592909,-0.162655,-0.200572,-0.37494,-0.164142,-0.099109,-0.294019,-0.312381,1
-0.342542,0.313007,-0.564314,-0.052135,0.343137,-0.340604,-0.312764,-0.276503,3.597841,0.421074,0.24965,1.330516,0.406588,0.182946,-0.180607,-0.175271,0.130446,1.29305,0.070318,-0.187701,1.647316,-0.11076,-0.300273,-0.198017,-0.28263,-0.187068,-0.229352,-0.235757,-0.171745,-0.237511,-0.176739,-0.144002,-0.187843,-0.145095,-0.240927,-0.234223,-0.327201,-0.053305,-0.176515,-0.190367,-0.118385,-0.187466,-0.210643,-0.134204,-0.313313,-0.196693,-0.069425,-0.107794,-0.176102,0.191767,-0.162655,-0.30705,-0.069588,-0.164142,-0.096805,0.030655,0.478818,1
